Event Date,Key,Product,Product Family,Year,Month,Order to Batch Creation,Batch Creation to Packaging,Packaging to QA Release,Order Creation to QA Release
#NUM!,10108970H0570H03,NEORECOR 3000IU/.3ML 6 ASRG CZSKHUSI,NEORECOR ,#NUM!,#NUM!,0,13,10,0
#NUM!,10071577H6255H18,BONVIVA 3MG/3ML 1ASRG CZ-SK,BONVIVA ,#NUM!,#NUM!,0,31,0,0
27-Jul-15,10158999B8502H17,AVASTIN 100MG/4ML 1VIAL SK,AVASTIN ,2015,7,22,14,1,37
27-Jul-15,10159538B8000H07,AVASTIN 400MG/16ML 1VIAL SK,AVASTIN ,2015,7,24,18,0,42
27-Jul-15,10159524B8000H06,AVASTIN 400MG/16ML 1VIAL HU,AVASTIN ,2015,7,22,13,0,35
27-Jul-15,10159045B8006H01,AVASTIN 100MG/4ML 1VIAL HU,AVASTIN ,2015,7,44,13,0,57
27-Jul-15,10110646H6282H07,RECORMON 2000IU/.3ML 6 ASRG BA,RECORMON ,2015,7,36,8,12,56
27-Jul-15,10110626H0826H03,RECORMON 2000IU/.3ML 6 ASRG RS,RECORMON ,2015,7,30,5,9,44
27-Jul-15,10159000B8502H23,AVASTIN 100MG/4ML 1VIAL HR,AVASTIN ,2015,7,22,16,0,38
27-Jul-15,10095584H0520H19,MIRCERA 50MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA ,2015,7,25,34,5,64
27-Jul-15,10095584H0520H19,MIRCERA 50MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA ,2015,7,25,34,5,64
27-Jul-15,10095566H0019H17,MIRCERA 360MCG/0.6ML 1ASRG CZSKHUSI,MIRCERA ,2015,7,51,20,10,81
27-Jul-15,10095665H0548H13,MIRCERA 250MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA ,2015,7,51,16,9,76
27-Jul-15,10095595H0558H16,MIRCERA 75MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA ,2015,7,56,9,12,77
27-Jul-15,10095625H0565H10,MIRCERA 100MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA ,2015,7,30,29,6,65
27-Jul-15,10095626H0565H11,MIRCERA 100MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,7,30,29,5,64
27-Jul-15,10095575H0019H12,MIRCERA 360MCG/.6ML 1 ASRG BE-NL,MIRCERA ,2015,7,16,43,5,64
27-Jul-15,10095666H0548H10,MIRCERA 250MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,7,16,44,13,73
27-Jul-15,10095675H0550H08,MIRCERA 30MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,7,25,32,3,60
27-Jul-15,10095626H0565H11,MIRCERA 100MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,7,30,29,5,64
27-Jul-15,10095636H0547H29,MIRCERA 120MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,7,22,9,7,38
27-Jul-15,10095596H0558H14,MIRCERA 75MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,7,25,32,19,76
27-Jul-15,10095666H0548H10,MIRCERA 250MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,7,16,44,13,73
27-Jul-15,10095626H0565H11,MIRCERA 100MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,7,30,29,5,64
27-Jul-15,10095646H0551H13,MIRCERA 150MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,7,30,27,7,64
27-Jul-15,10095636H0547H29,MIRCERA 120MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,7,22,9,7,38
27-Jul-15,10095655H0548H46,MIRCERA 200MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,7,16,44,12,72
27-Jul-15,10095655H0548H46,MIRCERA 200MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,7,16,44,12,72
27-Jul-15,10095646H0551H13,MIRCERA 150MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,7,30,27,7,64
27-Jul-15,10159034B8503H02,AVASTIN 100MG/4ML 1VIAL ELL,AVASTIN ,2015,7,3,5,6,14
27-Jul-15,10109001H0562H02,NEORECOR 500IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,7,38,11,4,53
27-Jul-15,10108951H6282H02,NEORECOR 2000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,7,10,15,6,31
27-Jul-15,10109020H0614H08,NEORECOR 6000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,7,24,18,9,51
27-Jul-15,10159514B8000H09,AVASTIN 400MG/16ML 1VIAL BE,AVASTIN ,2015,7,24,18,0,42
27-Jul-15,10108983H0625H26,NEORECOR 30000IU/.6ML 4 ASRG DEATBENL,NEORECOR ,2015,7,23,13,8,44
27-Jul-15,10159228H4594H09,HERCEPTI 150MG 1VILY IV BE,HERCEPTI ,2015,7,7,10,11,28
27-Jul-15,10159248H4594H08,HERCEPTI 150MG 1VILY IV NL,HERCEPTI ,2015,7,7,10,11,28
27-Jul-15,10159526B8000H08,AVASTIN 400MG/16ML 1VIAL NL,AVASTIN ,2015,7,24,19,0,43
27-Jul-15,10159248H4595H05,HERCEPTI 150MG 1VILY IV NL,HERCEPTI ,2015,7,29,22,42,93
27-Jul-15,10159026B8502H21,AVASTIN 100MG/4ML 1VIAL AT,AVASTIN ,2015,7,22,13,0,35
27-Jul-15,10108983H0625H26,NEORECOR 30000IU/.6ML 4 ASRG DEATBENL,NEORECOR ,2015,7,23,13,8,44
27-Jul-15,10108951H6282H02,NEORECOR 2000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,7,10,15,6,31
27-Jul-15,10079911H6255H22,BONVIVA 3MG/3ML 1ASRG AT,BONVIVA ,2015,7,17,25,0,42
27-Jul-15,10109020H0614H08,NEORECOR 6000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,7,24,18,9,51
27-Jul-15,10098963H0520H22,MIRCERA 50MCG/.3ML 1 ASRG DE,MIRCERA ,2015,7,65,2,13,80
27-Jul-15,10108971H6221H06,NEORECOR 3000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,7,39,13,5,57
27-Jul-15,10108971H6220H05,NEORECOR 3000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,7,39,13,5,57
27-Jul-15,10108991H6252H04,NEORECOR 4000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,7,7,15,6,28
27-Jul-15,10108991H6253H10,NEORECOR 4000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,7,39,13,5,57
27-Jul-15,10159212N1039H01,HERCEPTI 150MG 1VILY IV DE,HERCEPTI ,2015,7,15,6,11,32
27-Jul-15,10159517B7071H03,AVASTIN 400MG/16ML 1VIAL DE,AVASTIN ,2015,7,50,10,3,63
27-Jul-15,10159212N1039H01,HERCEPTI 150MG 1VILY IV DE,HERCEPTI ,2015,7,15,6,11,32
27-Jul-15,10159517B7216H20,AVASTIN 400MG/16ML 1VIAL DE,AVASTIN ,2015,7,0,4,9,10
27-Jul-15,10098949H0548H44,MIRCERA 200MCG/.3ML 1 ASRG DE,MIRCERA ,2015,7,16,44,12,72
27-Jul-15,10098964H0558H17,MIRCERA 75MCG/.3ML 1 ASRG DE,MIRCERA ,2015,7,56,9,12,77
27-Jul-15,10159517B7216H20,AVASTIN 400MG/16ML 1VIAL DE,AVASTIN ,2015,7,0,4,9,10
27-Jul-15,10159517B7220H01,AVASTIN 400MG/16ML 1VIAL DE,AVASTIN ,2015,7,0,6,11,14
27-Jul-15,10159517B7071H03,AVASTIN 400MG/16ML 1VIAL DE,AVASTIN ,2015,7,50,10,3,63
27-Jul-15,10098945H0551H16,MIRCERA 150MCG/.3ML 1 ASRG DE,MIRCERA ,2015,7,57,10,13,80
27-Jul-15,10159212N1039H01,HERCEPTI 150MG 1VILY IV DE,HERCEPTI ,2015,7,15,6,11,32
27-Jul-15,10108951H6282H02,NEORECOR 2000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,7,10,15,6,31
27-Jul-15,10098955H0019H13,MIRCERA 360MCG/0.6ML 1ASRG DE,MIRCERA ,2015,7,16,44,11,71
27-Jul-15,10098952H0550H11,MIRCERA 30MCG/0.3ML 1ASRG DE,MIRCERA ,2015,7,56,11,13,80
27-Jul-15,10098949H0548H41,MIRCERA 200MCG/.3ML 1 ASRG DE,MIRCERA ,2015,7,16,14,8,38
27-Jul-15,10110681H6215H09,RECORMON 5000IU/.3ML 6 ASRG CH,RECORMON ,2015,7,18,21,7,46
27-Jul-15,10071576H6262H08U1,BONVIVA 3MG/3ML 1ASRG CH,BONVIVA ,2015,7,100,48,1,149
27-Jul-15,10110659H0570H05,RECORMON 3000IU/.3ML 6 ASRG CH,RECORMON ,2015,7,42,10,21,73
27-Jul-15,10108958H6282H03,NEORECOR 2000IU/.3ML 6 ASRG SC,NEORECOR ,2015,7,10,15,6,31
27-Jul-15,10108987H0625H09,NEORECOR 30000IU/.6ML 4 ASRG SC,NEORECOR ,2015,7,0,25,37,-5
27-Jul-15,10108976H0570H02,NEORECOR 3000IU/.3ML 6 ASRG SC,NEORECOR ,2015,7,16,13,6,35
27-Jul-15,10159536B8000H11,AVASTIN 400MG/16ML 1VIAL SE-FI,AVASTIN ,2015,7,24,18,0,42
27-Jul-15,10108958H6282H03,NEORECOR 2000IU/.3ML 6 ASRG SC,NEORECOR ,2015,7,10,15,6,31
27-Jul-15,10108976H0570H02,NEORECOR 3000IU/.3ML 6 ASRG SC,NEORECOR ,2015,7,16,13,6,35
27-Jul-15,10108998H6252H05,NEORECOR 4000IU/.3ML 6 ASRG SC,NEORECOR ,2015,7,17,21,6,44
27-Jul-15,10109027H0614H07,NEORECOR 6000IU/.3ML 6 ASRG SC,NEORECOR ,2015,7,18,12,12,42
27-Jul-15,10159234H4594H06,HERCEPTI 150MG 1VILY IV DK-NO-IS,HERCEPTI ,2015,7,4,13,11,28
27-Jul-15,10159033B8502H20,AVASTIN 100MG/4ML 1VIAL DK-NO-IS,AVASTIN ,2015,7,22,15,0,37
27-Jul-15,10159518B7220H04,AVASTIN 400MG/16ML 1VIAL DK-NO-IS,AVASTIN ,2015,7,3,11,9,23
#NUM!,10108986H0625H27,NEORECOR 30000IU/.6ML 4 ASRG GB-IE-GRCY,NEORECOR ,#NUM!,#NUM!,0,12,8,0
27-Jul-15,10108995H0662H12,NEORECOR 4000IU/.3ML 6 ASRG GB-IE-GRCY,NEORECOR ,2015,7,39,4,9,52
27-Jul-15,10108995H0663H05,NEORECOR 4000IU/.3ML 6 ASRG GB-IE-GRCY,NEORECOR ,2015,7,42,1,8,51
27-Jul-15,10159522B7213H02,AVASTIN 400MG/16ML 1VIAL GB-IE,AVASTIN ,2015,7,28,15,1,44
27-Jul-15,10159522B7220H10,AVASTIN 400MG/16ML 1VIAL GB-IE,AVASTIN ,2015,7,28,21,-5,44
27-Jul-15,10159522B8000H01,AVASTIN 400MG/16ML 1VIAL GB-IE,AVASTIN ,2015,7,21,11,3,35
27-Jul-15,10159239H4595H04,HERCEPTI 150MG 1VILY IV GB-IE,HERCEPTI ,2015,7,29,22,42,93
27-Jul-15,10109012H6215H11,NEORECOR 5000IU/.3ML 6 ASRG GB-IE-GRCY,NEORECOR ,2015,7,39,13,5,57
27-Jul-15,10071606H6255H23,BONVIVA 3MG/3ML 1ASRG GB-IE,BONVIVA ,2015,7,17,25,0,42
27-Jul-15,10140873H0542H02,NEORECOR 20000IU/0.6ML 6ASRG GB-IE,NEORECOR ,2015,7,36,13,37,86
27-Jul-15,10109025H0614H06,NEORECOR 6000IU/.3ML 6 ASRG NO,NEORECOR ,2015,7,18,12,12,42
27-Jul-15,10109014H0645H02,NEORECOR 5000IU/.3ML 6 ASRG NO,NEORECOR ,2015,7,21,7,16,44
27-Jul-15,10108987H0625H09,NEORECOR 30000IU/.6ML 4 ASRG SC,NEORECOR ,2015,7,0,25,37,-5
27-Jul-15,10159033B8502H20,AVASTIN 100MG/4ML 1VIAL DK-NO-IS,AVASTIN ,2015,7,22,15,0,37
27-Jul-15,10159518B7220H04,AVASTIN 400MG/16ML 1VIAL DK-NO-IS,AVASTIN ,2015,7,3,11,9,23
27-Jul-15,10159518B7220H04,AVASTIN 400MG/16ML 1VIAL DK-NO-IS,AVASTIN ,2015,7,3,11,9,23
27-Jul-15,10108976H0570H02,NEORECOR 3000IU/.3ML 6 ASRG SC,NEORECOR ,2015,7,16,13,6,35
27-Jul-15,10112466H0565H12,MIRCERA 100MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2015,7,30,29,6,65
27-Jul-15,10112466H0565H12,MIRCERA 100MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2015,7,30,29,6,65
27-Jul-15,10112467H0547H37,MIRCERA 120MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2015,7,52,15,13,80
27-Jul-15,10112463H0550H06,MIRCERA 30MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2015,7,0,8,5,-13
27-Jul-15,10112469H0548H47,MIRCERA 200MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2015,7,49,18,14,81
27-Jul-15,10142056H0625H25,RECORMON 30000IU/0.6ML 1ASRG CO,RECORMON ,2015,7,21,4,10,35
27-Jul-15,10145658H1082H16,BONDRONA 6MG/6ML 1VIAL CO,BONDRONA ,2015,7,42,15,3,60
27-Jul-15,10142056H0625H25,RECORMON 30000IU/0.6ML 1ASRG CO,RECORMON ,2015,7,21,4,10,35
27-Jul-15,10145647H6264H25,BONVIVA 3MG/3ML 1ASRG CO,BONVIVA ,2015,7,98,2,2,102
27-Jul-15,10159239H4595H04,HERCEPTI 150MG 1VILY IV GB-IE,HERCEPTI ,2015,7,29,22,42,93
27-Jul-15,10109012H6215H11,NEORECOR 5000IU/.3ML 6 ASRG GB-IE-GRCY,NEORECOR ,2015,7,39,13,5,57
27-Jul-15,10108995H0663H05,NEORECOR 4000IU/.3ML 6 ASRG GB-IE-GRCY,NEORECOR ,2015,7,42,1,8,51
27-Jul-15,10159522B7213H02,AVASTIN 400MG/16ML 1VIAL GB-IE,AVASTIN ,2015,7,28,15,1,44
27-Jul-15,10159040B8502H22,AVASTIN 100MG/4ML 1VIAL GB-IE,AVASTIN ,2015,7,22,16,0,38
27-Jul-15,10112505H0551H15,MIRCERA 150MCG/.3ML 1 ASRG SE-FI,MIRCERA ,2015,7,30,28,6,64
27-Jul-15,10112501H0520H23,MIRCERA 50MCG/.3ML 1 ASRG SE-FI,MIRCERA ,2015,7,65,2,13,80
27-Jul-15,10112504H0547H36,MIRCERA 120MCG/.3ML 1 ASRG SE-FI,MIRCERA ,2015,7,52,8,4,64
27-Jul-15,10095641H0547H31,MIRCERA 120MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA ,2015,7,52,8,19,79
27-Jul-15,10095641H0547H31,MIRCERA 120MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA ,2015,7,52,8,19,79
27-Jul-15,10095631H0565H16,MIRCERA 100MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA ,2015,7,30,28,15,73
27-Jul-15,10095660H0548H45,MIRCERA 200MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA ,2015,7,16,48,8,72
27-Jul-15,10095680H0550H13,MIRCERA 30MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA ,2015,7,56,11,5,72
27-Jul-15,10095602H0558H10,MIRCERA 75MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA ,2015,7,16,15,5,36
27-Jul-15,10095670H0548H11,MIRCERA 250MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA ,2015,7,16,42,29,87
27-Jul-15,10095602H0558H10,MIRCERA 75MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA ,2015,7,16,15,5,36
27-Jul-15,10095670H0548H11,MIRCERA 250MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA ,2015,7,16,42,29,87
27-Jul-15,10133183H6216H03,RECORMON 5000IU/0.3ML 6ASRG MY,RECORMON ,2015,7,24,4,9,37
27-Jul-15,10159521B7213H01,AVASTIN 400MG/16ML 1VIAL FR-CLIN,AVASTIN ,2015,7,28,15,0,43
27-Jul-15,10108960H0542H03,NEORECOR 20000IU/.6ML 1 ASRG FR-CLIN,NEORECOR ,2015,7,36,15,2,53
27-Jul-15,10108999H0566H01,NEORECOR 500IU/0.3ML 1ASRG FR-CLIN,NEORECOR ,2015,7,39,12,1,52
27-Jul-15,10159521B7213H01,AVASTIN 400MG/16ML 1VIAL FR-CLIN,AVASTIN ,2015,7,28,15,0,43
27-Jul-15,10108943H6208H08,NEORECOR 10000IU/.6ML 6 ASRG FR,NEORECOR ,2015,7,38,14,5,57
27-Jul-15,10108999H0566H01,NEORECOR 500IU/0.3ML 1ASRG FR-CLIN,NEORECOR ,2015,7,39,12,1,52
27-Jul-15,10068625H0509H12,BONDRONA 2MG/2ML 1VIAL FR-CLIN,BONDRONA ,2015,7,17,32,0,49
27-Jul-15,10109003H0564H04,NEORECOR 500IU/.3ML 6 ASRG FR,NEORECOR ,2015,7,0,14,10,21
27-Jul-15,10159187N1042H02,HERCEPTI 150MG 1VILY IV FR-CLIN,HERCEPTI ,2015,7,29,45,2,76
27-Jul-15,10108965H0542H01,NEORECOR 20000IU/.6ML 6 ASRG FR,NEORECOR ,2015,7,36,15,22,73
27-Jul-15,10142061H0645H04,RECORMON 5000IU/0.3ML 6ASRG EC,RECORMON ,2015,7,31,8,7,46
27-Jul-15,10145648H6264H17,BONVIVA 3MG/3ML 1ASRG EC,BONVIVA ,2015,7,92,14,1,107
27-Jul-15,10110630H0826H05,RECORMON 2000IU/.3ML 6 ASRG TW,RECORMON ,2015,7,37,9,27,73
27-Jul-15,10110630H0827H01,RECORMON 2000IU/.3ML 6 ASRG TW,RECORMON ,2015,7,37,12,24,73
27-Jul-15,10110630H0824H03,RECORMON 2000IU/.3ML 6 ASRG TW,RECORMON ,2015,7,15,16,7,38
27-Jul-15,10110630H0824H03,RECORMON 2000IU/.3ML 6 ASRG TW,RECORMON ,2015,7,15,16,7,38
27-Jul-15,10110630H0825H01,RECORMON 2000IU/.3ML 6 ASRG TW,RECORMON ,2015,7,15,16,11,42
27-Jul-15,10110662H0570H04,RECORMON 3000IU/.3ML 6 ASRG EFA,RECORMON ,2015,7,32,11,9,52
27-Jul-15,10132790H0823H05,RECORMON 2000IU/0.3ML 6ASRG FA,RECORMON ,2015,7,9,8,20,37
27-Jul-15,10132790H0825H02,RECORMON 2000IU/0.3ML 6ASRG FA,RECORMON ,2015,7,15,17,10,42
27-Jul-15,10110653H0827H02,RECORMON 2000IU/.3ML 6 ASRG EFA-SPI,RECORMON ,2015,7,37,8,8,53
27-Jul-15,10110672H0666H05,RECORMON 4000IU/.3ML 6 ASRG EFA,RECORMON ,2015,7,39,10,31,80
27-Jul-15,10110672H0666H06,RECORMON 4000IU/.3ML 6 ASRG EFA,RECORMON ,2015,7,105,3,7,115
27-Jul-15,10110672H0667H02,RECORMON 4000IU/.3ML 6 ASRG EFA,RECORMON ,2015,7,105,3,7,115
27-Jul-15,10110634H0626H13,RECORMON 30000IU/.6ML 4 ASRG EFA,RECORMON ,2015,7,60,4,9,73
27-Jul-15,10132791H0645H03,RECORMON 5000IU/0.3ML 6ASRG FA,RECORMON ,2015,7,24,15,10,49
27-Jul-15,10107677H0565H08,MIRCERA 100MCG/.3ML 1 ASRG EFA-36,MIRCERA ,2015,7,30,7,12,49
27-Jul-15,10132790H0828H03,RECORMON 2000IU/0.3ML 6ASRG FA,RECORMON ,2015,7,44,9,27,80
27-Jul-15,10095639H0547H38,MIRCERA 120MCG/.3ML 1 ASRG FR,MIRCERA ,2015,7,52,15,12,79
27-Jul-15,10095589H0520H24,MIRCERA 50MCG/.3ML 1 ASRG FR,MIRCERA ,2015,7,65,2,9,76
27-Jul-15,10095578H0019H16,MIRCERA 360MCG/0.6ML 1ASRG FR,MIRCERA ,2015,7,51,19,11,81
27-Jul-15,10095600H0558H15,MIRCERA 75MCG/.3ML 1 ASRG FR,MIRCERA ,2015,7,25,39,-4,60
27-Jul-15,10095600H0558H15,MIRCERA 75MCG/.3ML 1 ASRG FR,MIRCERA ,2015,7,25,39,-4,60
27-Jul-15,10095678H0550H09,MIRCERA 30MCG/.3ML 1 ASRG FR,MIRCERA ,2015,7,25,35,5,65
27-Jul-15,10108957H6284H02,NEORECOR 2000IU/.3ML 6 ASRG RO-BG-PL,NEORECOR ,2015,7,39,12,5,56
27-Jul-15,10109005H0564H05,NEORECOR 500IU/.3ML 6 ASRG PL,NEORECOR ,2015,7,0,14,10,21
27-Jul-15,10071612H6255H20,BONVIVA 3MG/3ML 1ASRG PL,BONVIVA ,2015,7,17,25,0,42
27-Jul-15,10109015H6216H02,NEORECOR 5000IU/.3ML 6 ASRG RO-BG-PL,NEORECOR ,2015,7,15,14,7,36
27-Jul-15,10159533B8000H03,AVASTIN 400MG/16ML 1VIAL PL,AVASTIN ,2015,7,22,16,0,38
27-Jul-15,10159250H4595H03,HERCEPTI 150MG 1VILY IV PL,HERCEPTI ,2015,7,18,12,0,30
27-Jul-15,10067621H0692H04,RECORMON 50000IU 1 VILY MX,RECORMON ,2015,7,58,9,21,88
27-Jul-15,10067621H0692H05,RECORMON 50000IU 1 VILY MX,RECORMON ,2015,7,59,15,14,88
27-Jul-15,10067621H0686H03,RECORMON 50000IU 1 VILY MX,RECORMON ,2015,7,7,9,14,30
27-Jul-15,10067621H0689H01,RECORMON 50000IU 1 VILY MX,RECORMON ,2015,7,30,16,11,57
27-Jul-15,10110679H0645H07,RECORMON 5000IU/.3ML 6 ASRG MX,RECORMON ,2015,7,31,12,30,73
27-Jul-15,10067621H0689H02,RECORMON 50000IU 1 VILY MX,RECORMON ,2015,7,35,18,6,59
27-Jul-15,10067621H0689H03,RECORMON 50000IU 1 VILY MX,RECORMON ,2015,7,35,23,23,81
27-Jul-15,10109009H6215H10,NEORECOR 5000IU/.3ML 6 ASRG ELL,NEORECOR ,2015,7,30,9,12,51
27-Jul-15,10108992H6253H06,NEORECOR 4000IU/.3ML 6 ASRG ELL,NEORECOR ,2015,7,24,18,9,51
27-Jul-15,10159519B7219H04,AVASTIN 400MG/16ML 1VIAL ELL,AVASTIN ,2015,7,0,5,6,7
27-Jul-15,10159519B7219H04,AVASTIN 400MG/16ML 1VIAL ELL,AVASTIN ,2015,7,0,5,6,7
27-Jul-15,10084182H6264H07,BONVIVA 3MG/3ML 1ASRG MX,BONVIVA ,2015,7,85,15,2,102
27-Jul-15,10108941H6208H05,NEORECOR 10000IU/.6ML 6 ASRG ELL,NEORECOR ,2015,7,36,13,4,53
27-Jul-15,10108942H6208H06,NEORECOR 10000IU/.6ML 6 ASRG ES-PT,NEORECOR ,2015,7,36,13,7,56
27-Jul-15,10109002H0563H01,NEORECOR 500IU/.3ML 6 ASRG ES-PT,NEORECOR ,2015,7,0,10,11,15
27-Jul-15,10109002H0562H03,NEORECOR 500IU/.3ML 6 ASRG ES-PT,NEORECOR ,2015,7,38,13,22,73
27-Jul-15,10108993H6253H09,NEORECOR 4000IU/.3ML 6 ASRG ES-PT,NEORECOR ,2015,7,32,10,9,51
27-Jul-15,10159520B7220H05,AVASTIN 400MG/16ML 1VIAL ES,AVASTIN ,2015,7,3,11,11,25
27-Jul-15,10108953H6282H06,NEORECOR 2000IU/.3ML 6 ASRG ES-PT,NEORECOR ,2015,7,35,8,1,44
27-Jul-15,10159520B7220H05,AVASTIN 400MG/16ML 1VIAL ES,AVASTIN ,2015,7,3,11,11,25
27-Jul-15,10159186N1039H03,HERCEPTI 150MG 1VILY IV ES,HERCEPTI ,2015,7,39,14,0,53
27-Jul-15,10159034B8503H02,AVASTIN 100MG/4ML 1VIAL ELL,AVASTIN ,2015,7,3,5,6,14
27-Jul-15,10108957H6284H02,NEORECOR 2000IU/.3ML 6 ASRG RO-BG-PL,NEORECOR ,2015,7,39,12,5,56
27-Jul-15,10108946H6209H02,NEORECOR 10000IU/.6ML 6 ASRG RO-BG-PL,NEORECOR ,2015,7,36,16,5,57
27-Jul-15,10159230H4594H10,HERCEPTI 150MG 1VILY IV BG,HERCEPTI ,2015,7,15,2,13,30
27-Jul-15,10108997H6253H05,NEORECOR 4000IU/.3ML 6 ASRG RO-BG-PL,NEORECOR ,2015,7,17,21,8,46
27-Jul-15,10159515B8000H13,AVASTIN 400MG/16ML 1VIAL BG,AVASTIN ,2015,7,29,13,1,43
27-Jul-15,10109015H6216H02,NEORECOR 5000IU/.3ML 6 ASRG RO-BG-PL,NEORECOR ,2015,7,15,14,7,36
27-Jul-15,10109002H0562H03,NEORECOR 500IU/.3ML 6 ASRG ES-PT,NEORECOR ,2015,7,38,13,22,73
27-Jul-15,10108984H0626H09,NEORECOR 30000IU/.6ML 4 ASRG ES-PT,NEORECOR ,2015,7,38,26,13,77
27-Jul-15,10159252H4594H11,HERCEPTI 150MG 1VILY IV PT,HERCEPTI ,2015,7,29,70,1,100
27-Jul-15,10159252H4611H01,HERCEPTI 150MG 1VILY IV PT,HERCEPTI ,2015,7,31,62,1,94
27-Jul-15,10108975H6220H04,NEORECOR 3000IU/.3ML 6 ASRG RO-BG-PL,NEORECOR ,2015,7,31,12,8,51
27-Jul-15,10140048H0683H07,NEORECOR 50000IU 1VILY ES,NEORECOR ,2015,7,14,16,9,39
27-Jul-15,10140048H0684H03,NEORECOR 50000IU 1VILY ES,NEORECOR ,2015,7,14,17,6,37
27-Jul-15,10140399H6255H21,BONVIVA 3MG/3ML 1ASRG PE,BONVIVA ,2015,7,17,33,1,51
27-Jul-15,10095638H0547H34,MIRCERA 120MCG/.3ML 1 ASRG ES-PT,MIRCERA ,2015,7,52,8,4,64
27-Jul-15,10095638H0547H34,MIRCERA 120MCG/.3ML 1 ASRG ES-PT,MIRCERA ,2015,7,52,8,4,64
27-Jul-15,10095647H0550H25,MIRCERA 150MCG/.3ML 1 ASRG ES-PT,MIRCERA ,2015,7,0,8,16,-59
27-Jul-15,10095599H0558H09,MIRCERA 75MCG/.3ML 1 ASRG ES-PT,MIRCERA ,2015,7,16,20,6,42
27-Jul-15,10095647H0550H25,MIRCERA 150MCG/.3ML 1 ASRG ES-PT,MIRCERA ,2015,7,0,8,16,-59
27-Jul-15,10095599H0558H09,MIRCERA 75MCG/.3ML 1 ASRG ES-PT,MIRCERA ,2015,7,16,20,6,42
27-Jul-15,10159050B8006H02,AVASTIN 100MG/4ML 1VIAL RO,AVASTIN ,2015,7,44,13,0,57
27-Jul-15,10159253H4595H02,HERCEPTI 150MG 1VILY IV RO,HERCEPTI ,2015,7,15,6,8,29
27-Jul-15,10109015H6216H02,NEORECOR 5000IU/.3ML 6 ASRG RO-BG-PL,NEORECOR ,2015,7,15,14,7,36
27-Jul-15,10133182H6292H01,RECORMON 2000IU/0.3ML 6ASRG MY,RECORMON ,2015,7,36,9,6,51
27-Jul-15,10133182H6292H01,RECORMON 2000IU/0.3ML 6ASRG MY,RECORMON ,2015,7,36,9,6,51
27-Jul-15,10122503H0645H08,NEORECOR 5000IU/0.3ML 1ASRG IN,NEORECOR ,2015,7,38,13,22,73
27-Jul-15,10122501H0570H01,NEORECOR 3000IU/0.3ML 1ASRG IN,NEORECOR ,2015,7,11,14,6,31
27-Jul-15,10122502H0662H11,NEORECOR 4000IU/0.3ML 1ASRG IN,NEORECOR ,2015,7,29,9,8,46
27-Jul-15,10107353H0547H30,MIRCERA 120MCG/.3ML 1 ASRG FE-36,MIRCERA ,2015,7,30,27,6,63
27-Jul-15,10107351H0562H01,MIRCERA 75MCG/.3ML 1 ASRG FE-36,MIRCERA ,2015,7,67,4,10,81
